T_K,P_atm,mu_Pa_s,kappa_W_mK,kappa_H_W_mK,kappa_e_W_mK,kappa_int_W_mK,kappa_reac_W_mK,sigma_S_m,nu_e_1_s,Astar_e,Bstar_e,Cstar_e,cp_frozen_J_kgK,cp_reac_J_kgK,kappa_reac_grad_mass_W_mK,kappa_reac_grad_mole_W_mK,kappa_reac_cp_W_mK
23500.0,1.0,1.6925339723224922e-05,3.58414231471939,0.012607119221836556,3.3689420810217467,0.0023090151779624987,0.2002840992978444,10817.542687488,443641336219.813,1.1078339183790598,1.171273926324618,0.42252023820058465,1268.9152216990035,7893.357432186555,0.0008844633327701457,6.403971561167733e-05,0.19939963596507426
23700.0,1.0,1.6348734589940885e-05,3.6280599459551444,0.012151316849796773,3.4081291955143946,0.0022983960796350363,0.20548103751131772,10779.557731219698,445041738298.3687,1.1079288289499865,1.171541711547788,0.4226665609459053,1283.8655452231442,8384.415382599109,0.0008921094785856426,6.41033008640033e-05,0.20458892803273207
23900.0,1.0,1.576147813155309e-05,3.6700995755674555,0.011690310920464592,3.446974375440112,0.0022824944058960988,0.2091523948009831,10740.186636524348,446643759061.90594,1.1080298407547964,1.1718078428100063,0.4228111989962603,1299.490898502592,8852.193982664037,0.0009081233472143152,6.586406813587355e-05,0.20824427145376878
24100.0,1.0,1.5169361275722828e-05,3.710411084122324,0.011228751261960405,3.4856825276655794,0.0022612078925263804,0.21123859730225777,10700.393552361713,448385378224.04675,1.1081351305846363,1.172066116899274,0.42295214200353587,1315.708557199561,9289.289243595911,0.0009213069577914884,6.827252163125155e-05,0.21031729034446628
24300.0,1.0,1.4577865250128506e-05,3.7491045415104693,0.01077092293452608,3.52435264381461,0.0022346021742432865,0.2117463725870897,10661.229321442022,450198263648.9316,1.1082434209326955,1.1723116344770144,0.4230851417861089,1332.4268785196682,9688.670146064149,0.0009402116284837062,7.17673323953425e-05,0.210806160958606
24500.0,1.0,1.3992027491841578e-05,3.7863915560607584,0.010320655124662105,3.563156628341119,0.002202894837188148,0.21071137775778948,10623.5472688008,452020218397.3744,1.108353186173377,1.1725395695569107,0.4232082052464786,1349.5468511286797,10043.88634110331,0.0009586407284616629,7.571539472319459e-05,0.2097527370293278
24700.0,1.0,1.3416346083473584e-05,3.8224883630649824,0.009881264989645876,3.602227279236079,0.002166434780179697,0.20821338405907766,10588.124539824305,453790919833.60297,1.1084631589033724,1.1727459853751532,0.42331906651090523,1366.9639176057608,10349.264701585811,0.0009755975725818292,7.987736663075869e-05,0.20723778648649582
24900.0,1.0,1.2854724948399348e-05,3.8576262885275296,0.009455534701140923,3.6416754396345645,0.002125679115687038,0.20436963507613695,10555.662219989556,455452741839.1792,1.1085723142448807,1.172927802113472,0.4234153772660725,1384.5700144021525,10600.086869590363,0.0009947080049077608,8.429532648999833e-05,0.2033749270712292
25100.0,1.0,1.231045130375081e-05,3.892088987513733,0.009045714522697505,3.68165004449784,0.0020811684827464305,0.1993120600104488,10526.660439852194,456957036659.3079,1.1086795509623137,1.1730822674615684,0.42349643922940877,1402.255761939878,10792.739829125709,0.0010083315022340513,8.83535079873834e-05,0.19830372850821473
25300.0,1.0,1.1785057493955999e-05,3.926572679604907,0.008652708282254822,3.722702436788098,0.0020333050026367268,0.19318422953191733,10501.186385275969,458275249250.174,1.1087514461853938,1.1732328268161936,0.42357808708698313,1419.912727484516,10924.831798080653,0.0010203924391125575,9.213187732341784e-05,0.19216383709280477
25500.0,1.0,1.1280548037561064e-05,3.961432246001454,0.00827773963111567,3.7650170949289365,0.001982696783129678,0.18615471465827207,10479.452806299963,459374647453.2726,1.1087798316200494,1.173383390019349,0.42366295714378077,1437.4356764645527,10995.266608023232,0.001031381587231534,9.552954937873737e-05,0.18512333307104054
25700.0,1.0,1.079985859771401e-05,3.996346179064304,0.007922677406760243,3.8080778342397736,0.0019302292179833442,0.1784154381997864,10462.12079230205,460205326591.22766,1.1088019102611568,1.1735038833735123,0.4237309184019231,1454.7247252505113,11004.271371833773,0.0010354758316116043,9.815846220833875e-05,0.1773799623681748
25900.0,1.0,1.034404526832553e-05,4.031556956814549,0.007587996258212181,3.851947312102159,0.0018765464152972443,0.17014510203888047,10449.355384065304,460742007254.99493,1.1088175294566398,1.1735942546893403,0.4237814077848557,1471.6873109809467,10953.374632987812,0.0010373363007394848,0.00010020107035023834,0.16910776573814099
26100.0,1.0,9.913721405555142e-06,4.067297560005621,0.007273848178989888,3.896692428209583,0.0018222676519547628,0.16150901596509384,10441.20326738644,460968020408.24005,1.108826540537863,1.173654687033213,0.4238147451054104,1488.2399021024094,10845.335188985595,0.00103493893006858,0.00010151088245262068,0.16047407703502525
26300.0,1.0,9.509115458425569e-06,4.103739884898537,0.006980113925573248,3.942329683797916,0.0017679735588209506,0.15266211361622642,10437.654448515423,460872775272.90247,1.1088289151522104,1.1736857451405394,0.423831394259964,1504.3093867550303,10684.025081653122,0.001026847851817171,0.00010200343010441966,0.15163526576440925
26500.0,1.0,9.130127862057665e-06,4.141075325054211,0.00670645118118658,3.988905102679689,0.0017141955337980738,0.14374957565953664,10438.650013900047,460451430688.58057,1.1088247834103218,1.1736883998477783,0.42383164249925503,1519.8340941883566,10474.273453356518,0.001016059403863069,0.00010182988862431915,0.14273351625567357
26700.0,1.0,8.77638454207176e-06,4.179434099618544,0.00645233817268621,4.036425510163751,0.0016614081987066768,0.1348948430834002,10444.06680391019,459705450330.9091,1.1088142700513817,1.1736637331444624,0.42381635572295695,1534.76442538806,10221.680668849975,0.0010002158952081746,0.0001009010671106466,0.133894627188192
26900.0,1.0,8.447286987676615e-06,4.218926767808676,0.006217112768432523,4.08489275032618,0.0016100249184663967,0.12620687979559697,10453.754341461265,458640735891.47864,1.1087976100389587,1.1736130925264945,0.42378626339324177,1549.0630912228874,9932.413950081,0.0009800870840493345,9.929307203969855e-05,0.12522679271154763
27100.0,1.0,8.142057453253852e-06,4.259652934809863,0.006000006573042335,4.134314603082162,0.0015603959492905032,0.11777792920536909,10467.532049294252,457267428411.3406,1.108775104147264,1.1735379934455394,0.4237421007844477,1562.7049777504749,9612.996547670742,0.0009576751918375622,9.714397860265925e-05,0.11682025401353152
27300.0,1.0,7.859779041210794e-06,4.301661538593974,0.00580017417441342,4.1846697188379816,0.0015128088559691237,0.10967883672560996,10485.187452474544,455599601032.5291,1.108747040637417,1.173439971113086,0.4236849418878322,1575.6766767461304,9270.102124241434,0.0009311436121823992,9.442791378476955e-05,0.10874769311342757
27500.0,1.0,7.599431129787662e-06,4.345000287368986,0.0056167180532390075,4.235948839471827,0.0014674908795406481,0.10196723896438033,10506.498028156515,453653884147.81177,1.1087137835202394,1.17332070142291,0.42361566088386376,1587.9757337769224,8910.36466172113,0.0009020112210318737,9.127124494205075e-05,0.10106522774334846
27700.0,1.0,7.359919888786427e-06,4.389688029860319,0.0054487093346030895,4.28812932676746,0.0014246127468735372,0.09468538101138216,10531.23027048448,451449082837.49384,1.1086757146201907,1.1731818916772692,0.42353517853213235,1599.609675368717,8540.212068526842,0.0008715352537634125,8.77856648170259e-05,0.09381384575761875
27900.0,1.0,7.1401040058910436e-06,4.435716520513771,0.005295204734308639,4.341177325381172,0.0013842934695988717,0.08785969692869156,10559.136590070257,449005888320.9719,1.108633201452057,1.1730252154658483,0.42344458231449206,1610.594880692976,8165.729071546813,0.000838570279777604,8.398263676029653e-05,0.08702112664891395
28100.0,1.0,6.938816552146482e-06,4.483079982757445,0.005155260379473435,4.395070412204864,0.0013466058524296619,0.0815077043206783,10589.969693659908,446345861943.4791,1.1085866546881165,1.1728523929025383,0.4233447807003303,1620.9553621876976,7792.552266587579,0.0008045839462537174,7.997712672446818e-05,0.08070312037442459
28300.0,1.0,6.754880903668216e-06,4.531746633084078,0.005027940913339288,4.449770537406144,0.0013115818863457336,0.07563657287824911,10623.48212685273,443491098351.3233,1.1085364819663852,1.1726651079305,0.42323671561578874,1630.721514478565,7425.7976660868,0.0007703357899599655,7.584838131815546e-05,0.07486623708828914
28500.0,1.0,6.587116775177346e-06,4.581675467663241,0.004912320293539852,4.505239602720027,0.0012792168923645333,0.070244327757309,10659.422126226196,440464077833.7359,1.1084830786646347,1.1724649866387375,0.42312138677333466,1639.9288828620352,7070.01894671246,0.0007353122278891197,7.162179783679329e-05,0.06950901552941988
28700.0,1.0,6.434382798881072e-06,4.632824202046706,0.004807516774368998,4.561442575436636,0.0012494811288140922,0.065324628706888,10697.542866101787,437287001064.3975,1.1084268579661742,1.172253639776069,0.4229996737687726,1648.616992745357,6729.192992700344,0.0007004441657206427,6.737156883567311e-05,0.06462418454116736
28900.0,1.0,6.295554255079294e-06,4.685136172639488,0.004712668692444697,4.618335088786493,0.0012223189256545478,0.06086609623489564,10737.602148944688,433981576737.8246,1.1083682268020238,1.1720326205710228,0.42287245140931246,1656.8282708940878,6406.7282948246375,0.0006662371638207806,6.314852896779521e-05,0.060199859071074856
29100.0,1.0,6.169539182346969e-06,4.738554675718368,0.004626946500308,4.675876429231366,0.0011976552079325218,0.05685364477876169,10779.358545651905,430568992814.83264,1.108307583659917,1.1718034185643775,0.42274059381612483,1664.6070790610952,6105.491267984013,0.0006326483529338613,5.897795486651737e-05,0.05622099642582783
29300.0,1.0,6.055282852471791e-06,4.7930191399335875,0.004549554498001207,4.734023728332007,0.001175399568090975,0.0532704575354887,10822.575332464094,427069608915.3949,1.1082453279995759,1.1715674727770973,0.42260492055034454,1671.9988711553383,5827.845509927689,0.0005999306950113109,5.4890155930371125e-05,0.05267052684047739
29500.0,1.0,5.951770668394247e-06,4.848463320589346,0.004479731597832796,4.792729385505778,0.001155449753955109,0.05009875373178003,10867.022598589694,423502767637.4242,1.108181858348572,1.171326167578254,0.4224662059319579,1679.049477083148,5575.69933076532,0.0005684795039674014,5.091459692587328e-05,0.04953027422781263
29700.0,1.0,5.858029598647107e-06,4.904773320179096,0.0044167512552124475,4.851950405388644,0.0010795850300066878,0.047326578505232746,10912.473531812857,419886868733.0112,1.1081175700327575,1.1710808284864267,0.42232519254067874,1675.8848748333194,5351.276582191121,0.0005386134171391415,4.7072878498209134e-05,0.0467879650880936
29900.0,1.0,5.773128760246536e-06,4.962350063956887,0.00435992091160631,4.911639291286666,0.0010386528121319484,0.04531219894648218,10958.703123353247,416239368639.8769,1.108052848299587,1.1708327110317858,0.42218263082335966,1677.8690041059556,5198.492663382162,0.0005188146108073034,4.44733770387688e-05,0.04479338433567488
30000.0,1.0,5.733714019374293e-06,4.991271185580293,0.004333604632139301,4.941643686021962,0.0010960003837184634,0.044197894542473415,10982.04237274287,414408872827.026,1.1080204487532341,1.1707079934701496,0.4221109737139489,1692.1815482127577,5105.673654834339,0.000504651836393369,4.262397735434125e-05,0.04369324270608005
300.0,4.0,2.436850901212033e-05,0.01901951360348182,0.01901951360348182,1.7313107264464338e-131,0.0,6.828932089379085e-80,3.5337231039441534e-126,333423545576.3922,1.0,1.0,1.0,520.3303874417475,-8.755478120292537e-09,6.828932089379085e-80,6.828931704806132e-80,0.0
500.0,4.0,3.4061775453405805e-05,0.026585065227937205,0.026585065227937205,5.785518075523673e-78,0.0,3.512398046932269e-57,7.241515417212026e-73,165375575561.8566,1.0,1.0,1.0,520.3303874417473,-8.755364433454815e-09,3.512398046932269e-57,3.512397717285637e-57,0.0
700.0,4.0,4.239956365907874e-05,0.0330926720791349,0.0330926720791349,7.221894042201236e-55,0.0,2.416103349961824e-44,5.948059989960841e-50,108941609794.03453,1.0,1.0,1.0,520.3303874417475,-8.755478120292537e-09,2.416103349961824e-44,2.4161030325625174e-44,0.0
900.0,4.0,4.992973505324119e-05,0.03896993757767598,0.03896993757767598,3.012028463344041e-41,0.0,3.8610138881633775e-36,7.177205376232029e-37,39366190967.99242,1.0,1.0,1.0,520.3303874417475,-8.755478120292537e-09,3.8610138881633775e-36,3.861013236196273e-36,0.0
1100.0,4.0,5.690703261320665e-05,0.04441568749168588,0.04441568749168588,1.3432527382049007e-33,0.0,1.9488101593329332e-30,7.593771842930465e-29,41732295887.83777,1.0,1.0,1.0,520.3303874417471,-8.755137059779372e-09,1.9488101593329332e-30,1.9488097572374617e-30,0.0
1300.0,4.0,6.347442238075675e-05,0.04954150618503144,0.04954150618503144,8.000118057034714e-28,0.0,3.0851248647726333e-26,3.628838130215365e-23,33007025931.0558,1.0,1.0,1.0,520.3303874417476,-8.755819180805702e-09,3.0851248647726333e-26,3.085124112672593e-26,0.0
1500.0,4.0,6.972166902565854e-05,0.054417454585810404,0.054417454585810404,9.857909971709048e-24,0.0,5.1734010438173496e-23,4.616104394481005e-19,32166860747.58589,1.0,1.0,1.0,520.3303874417479,-8.755932867643423e-09,5.1734010438173496e-23,5.1733995889256775e-23,0.0
1700.0,4.0,7.570954814605521e-05,0.05909096777981601,0.05909096777981601,1.6589872605842766e-20,0.0,1.8609784339370774e-20,6.905218935953767e-16,29176848391.17703,1.0,1.0,1.0,520.3303874417473,-8.755591807130259e-09,1.8609784339370774e-20,1.8609778409178857e-20,0.0
1900.0,4.0,8.148150608999238e-05,0.06359595544971558,0.06359595544971558,5.8180892085983296e-18,0.0,2.2240954677241658e-18,2.1673032334030813e-13,27742333673.09226,1.0000000000000002,1.0000000000000002,0.999999999999998,520.3303874417473,-8.755364433454815e-09,2.2240954677241658e-18,2.224094675749556e-18,0.0
2100.0,4.0,8.706990230728254e-05,0.06795767400309731,0.06795767400309653,6.643397485094568e-16,0.0,1.1750531483448455e-16,2.2382537743033528e-11,27164992397.933884,1.0000000000000147,1.0000000000000195,0.9999999999998326,520.330387441747,-8.746837920625694e-09,1.1750531483448455e-16,1.1750526859507358e-16,0.0
2300.0,4.0,9.249962462576428e-05,0.0721955482796481,0.07219554827961165,3.3106411719114386e-14,0.0,3.332984210326784e-15,1.0180749164084577e-09,27130419821.983532,1.000000000000578,1.0000000000007743,0.9999999999933578,520.3303874417469,-8.550614438718185e-09,3.332984210326784e-15,3.3329827740420182e-15,0.0
2500.0,4.0,9.779031440895312e-05,0.0763249082776305,0.07632490827669285,8.794639366303476e-13,0.0,5.818510118549958e-14,2.487555253862545e-08,27449707396.812458,1.0000000000124643,1.0000000000166949,0.9999999998567515,520.3303874417481,-5.370225153455976e-09,5.818510118549958e-14,5.818507393461173e-14,0.0
2700.0,4.0,0.0001029578042375331,0.08035811127319109,0.08035811125360237,1.4339172799534938e-11,0.0,5.249552775612543e-12,3.754826809513117e-07,28001860201.309147,1.0000000001676543,1.000000000224559,0.9999999980731978,520.3303874417661,2.9670900403289124e-08,6.900740363988373e-13,6.900736873842501e-13,4.559478739213706e-12
2900.0,4.0,0.00010801508436455084,0.08430529626050243,0.08430529604544136,1.5890157377071715e-10,0.0,5.615948685313442e-11,3.873644078038252e-06,28707110313.052845,1.0000000015539376,1.0000000020813689,0.9999999821410613,520.3303874419573,3.1123909138841555e-07,5.9825962354241925e-12,5.982592985805075e-12,5.017689061771023e-11
3100.0,4.0,0.00011297297418414845,0.08817490881902966,0.08817490714152851,1.290710580842296e-09,4.636518006063578e-15,3.867859333888308e-10,2.943289697065167e-05,29511927457.494205,1.0000000106837819,1.000000014310029,0.9999998772144936,520.330387443493,2.056190510302258e-06,4.0078534227535213e-11,4.0078510958219966e-11,3.4670739916129556e-10
3300.0,4.0,0.00011784060192149104,0.09197407932750086,0.09197406908126905,8.135863236237208e-09,3.527410454572486e-14,2.110333291634082e-09,0.00017427777346205208,30379970082.503647,1.0000000575995787,1.0000000771498008,0.9999993380252788,520.3303874530474,1.0767182743620651e-05,2.1658508938490448e-10,2.16584955536665e-10,1.8937482022491775e-09
3500.0,4.0,0.00012262575553993504,0.09570891150039511,0.09570886033564863,4.158210163001213e-08,1.8903907006478211e-13,9.582455810640113e-09,0.0008398142556182036,31286423257.473267,1.000000254119184,1.0000003403713156,0.9999970794842716,520.3303875011441,4.7020103465911234e-05,9.766711642620776e-10,9.766705242704603e-10,8.605784646378035e-09
3700.0,4.0,0.00012733514468269604,0.09938473336603212,0.09938451775154675,1.7832910903666722e-07,8.469521588728883e-13,3.7284529393841447e-08,0.0034069204781988502,32214415363.100307,1.0000009484647818,1.0000012703889596,0.9999890995781092,520.3303877038371,0.00017631166303999635,3.7760650319837096e-09,3.77606241916531e-09,3.3508464361857736e-08
3900.0,4.0,0.00013197459957487047,0.10300637830449971,0.10300559179388256,6.593889789460819e-07,3.298054776399812e-12,1.2711834015206328e-07,0.011951418738696472,33152788991.122032,1.0000030875785366,1.000004137624231,0.9999653601533915,520.3303884387302,0.0005803897144005532,1.2794907084322315e-08,1.2794897794269439e-08,1.1432343306774095e-07
4100.0,4.0,0.0001365492242110996,0.10657860124258305,0.10657606610789974,2.1484212057111195e-06,1.1554928989192446e-11,3.867019226704021e-07,0.03704122122613961,34094712714.335293,1.0000089459381756,1.000012005169676,0.9999064977785224,520.3303907833231,0.0017075974739100275,3.868534009242053e-08,3.868531101390279e-08,3.4801658257798157e-07
4300.0,4.0,0.0001410635156877225,0.11010679391927146,0.1100994506573598,6.277804321612662e-06,3.718801328823591e-11,1.0654204020398164e-06,0.10320757813226021,35037348674.205864,1.0000232115936991,1.0000311840287974,0.9997715807219252,520.330397485981,0.004557253399525507,1.0592460141758806e-07,1.0592452172613435e-07,9.594958006222284e-07
4500.0,4.0,0.00014552145799103888,0.11359823653235832,0.11357885492580941,1.668964600970165e-05,1.1105904525439905e-10,2.691849480153564e-06,0.26221759965608904,35981884649.49372,1.000054794795334,1.0000736819774536,0.9994880687158064,520.330414911154,0.011169443178914662,2.6588879904352563e-07,2.658886160422352e-07,2.425960681110038e-06
4700.0,4.0,0.00014992659621103797,0.11706419410888114,0.1170170458399489,4.0845555830752206e-05,3.10395019820279e-10,6.3024027064635924e-06,0.6146007090628427,36934283151.052216,1.0001191993116203,1.0001604069037182,0.9989356329868188,520.3304566201372,0.025402505491911143,6.18057656262942e-07,6.180573650333801e-07,5.684345050200651e-06
4900.0,4.0,0.00015428209557542686,0.12052320276331846,0.12041649384520013,9.291317270887632e-05,8.195946362174545e-10,1.3794925814815333e-05,1.341724197335218,37906508426.843765,1.0002414371855808,1.0003251091341683,0.9979282550267977,520.3305495112072,0.054082103680457294,1.3413432939967416e-06,1.3413434013878943e-06,1.2453582520818592e-05
5100.0,4.0,0.00015859078861523964,0.124005856870778,0.12377940971783055,0.0001980045823469517,2.0562124742957006e-09,2.844051438802726e-05,2.7496964716764443,38918223610.18025,1.000462211620281,1.0006236917491973,0.9961982626086168,520.3307436981913,0.1085958544794039,2.7355857279758164e-06,2.735589329155569e-06,2.5704928660051442e-05
5300.0,4.0,0.00016285521300113753,0.12756118350716433,0.12710777409525098,0.0003978243763958177,4.919771036545471e-09,5.5580115746488484e-05,5.3240359781100235,39998708694.86927,1.0008379313523155,1.0011332910232973,0.9933792557104384,520.3311275844438,0.20698600955665825,5.268547575436149e-06,5.2685680640761805e-06,5.0311568171052334e-05
5500.0,4.0,0.00016707764200944475,0.1312642749746496,0.13040336125323668,0.0007573844156130789,1.1265058701645607e-08,0.00010351804074115931,9.789892296259564,41188975768.17121,1.0014443506421924,1.0019599529714303,0.9890040105297648,520.3318498742944,0.37656178829581677,9.614972592913365e-06,9.615058872876738e-06,9.390306814824596e-05
5700.0,4.0,0.00017126010910654643,0.1352240421928671,0.13366775829138758,0.001371656071242749,2.4760358854283307e-08,0.00018460306987791512,17.166456290841175,42543969303.07282,1.0023745453421,1.003237757059786,0.9825145709301654,520.33315050235,0.657016340176483,1.6661741365365397e-05,1.6662052458384903e-05,0.00016794132851254972
5900.0,4.0,0.00017540442771635177,0.13958918054036812,0.1369023805566976,0.002370281481691651,5.2383209179079425e-08,0.00031646611876967964,28.79705233248905,44134317474.90169,1.0037367231519285,1.0051235808450092,0.9732984734716049,520.3354027431001,1.1039953821773452,2.7442718452795655e-05,2.7443726543591546e-05,0.000289023400316884
6100.0,4.0,0.00017951220680321032,0.14454926001191923,0.14010848379648413,0.003917292269248118,1.0693264489046086e-07,0.0005233770135420968,46.33114876927195,46047372720.97458,1.0056440553642123,1.0077766996866526,0.9607539214289054,520.339169068124,1.7930295814068131,4.29729881364647e-05,4.297599212914343e-05,0.00048040402540563206
6300.0,4.0,0.00018358486242047833,0.15032833896208855,0.14328717315321574,0.006203252366497818,2.1110353283460738e-07,0.0008377023388421837,71.63196523234325,48390251945.15417,1.0082026314691375,1.011373760185776,0.9443726991368663,520.3452736709698,2.8237142119439795,6.398415210414665e-05,6.399249314338876e-05,0.000773718186738037
6500.0,4.0,0.000187623624768846,0.15717193044658914,0.14643940863592184,0.009430605330136633,4.0388128509467233e-07,0.0013015125992456137,106.59843960892925,51290494077.38464,1.0114926902633776,1.0160756110857732,0.9238481767673186,520.3548950091871,4.3239998142800005,9.064018334258294e-05,9.066194789299998e-05,0.0012108724159030308
6700.0,4.0,0.0001916295394422942,0.16531462134247724,0.14956600601668144,0.01377940131315263,7.502680030511449e-07,0.0019684637446400976,152.93189793643887,54890337329.93033,1.0155406343452258,1.021907609000381,0.8991969881419913,520.3696821898893,6.454447562434211,0.0001223998435300884,0.00012245352354528342,0.0018460639011100093
6900.0,4.0,0.0001956034607118678,0.1749595872803802,0.15266763143727177,0.019384638801841665,1.3556454678345327e-06,0.0029059613957989265,211.86829712529965,59351454199.506905,1.0203147024753658,1.0288380286497603,0.8707919169513962,520.3918995726394,9.41230267568892,0.00015808232619844018,0.00015820801323294844,0.0027478790696004863
7100.0,4.0,0.00019954603328372288,0.18626633354356706,0.1557447868722387,0.026321581987464433,2.3863926668980713e-06,0.004197578291197034,283.9610334475379,64854224955.38713,1.0257285783848424,1.0367700741898718,0.8393596632388794,520.4246044778246,13.435247462605616,0.0001961598772445658,0.0001964402423284908,0.004001418413952468
7300.0,4.0,0.0002034576577368901,0.19936914807843503,0.15879778257407795,0.03462175669942398,4.098693128161754e-06,0.00594551011180494,368.95800534231034,71600522660.89339,1.0316616964021537,1.0455881115829677,0.8059020270709533,520.4718633464821,18.80471080106986,0.0002351184491105036,0.00023571616747209532,0.005710391662694436
7500.0,4.0,0.0002073384318696009,0.21433579921480478,0.16182669018380755,0.04422923669622145,6.877761600048484e-06,0.008272994573175735,465.9186145258828,79797568216.98201,1.0379058682085682,1.0550145087630707,0.7715758636714536,520.5390120057674,25.848631058001843,0.00027386826042653404,0.0002750897727302568,0.0079991263127492
7700.0,4.0,0.00021118806087798588,0.23120906423362036,0.1648312705761226,0.05504019240191638,1.1289946714512672e-05,0.011326311308866875,573.3716884314575,89664293833.89352,1.0442631778756586,1.0647516342997205,0.7375151722859844,520.632965711292,34.943592569935504,0.0003118791372921385,0.0003142788220113179,0.011014432171574736
7900.0,4.0,0.00021500572448767774,0.25004154636299547,0.16781086645422955,0.06693603143049924,1.8150301381348677e-05,0.015276498176885303,689.5529816040257,101430111648.97081,1.0505483808688392,1.0745132052995987,0.70470618389379,520.7625843492588,46.51627987117911,0.000349234812445835,0.00035377846727387027,0.014927263364439468
8100.0,4.0,0.00021878988996283847,0.2709809263010013,0.17076424994294534,0.07986735991838186,2.8608196326102776e-05,0.020320708243347984,812.5535723781923,115345170646.36583,1.0566109099285081,1.0841283953615974,0.6739186525737902,520.9390974364699,61.04421710282202,0.0003865925078344725,0.0003949039939200412,0.01993411573551351
8300.0,4.0,0.00022253806032961177,0.29405624795686713,0.17368941521409909,0.09363904907818918,4.425333263158169e-05,0.026683530331947244,940.7820269145435,131638133354.05919,1.0623388942864513,1.0933304970414601,0.6456316905395003,521.1765922997705,79.05578095207693,0.0004254405544578899,0.00044015893464083105,0.026258089777489356
8500.0,4.0,0.00022624644202903944,0.3194146512405827,0.1765833013607757,0.10814659484375337,6.724402486135288e-05,0.034617511011192266,1072.7755222776989,150557588452.5184,1.067663207206909,1.1019948786874252,0.6200940340092888,521.4925670184093,101.12949279711438,0.0004679767879855506,0.0004932523859475637,0.03414953422320671
8700.0,4.0,0.00022990951947805515,0.3473203377374794,0.17944143235552934,0.12337501438258659,0.00010045879180276836,0.044403432207560684,1207.1203911932125,172385967390.2407,1.0725085835317534,1.110113233555643,0.5973722041075253,521.9085473172019,127.89260842117005,0.0005172707942677369,0.0005594229855971517,0.04388616141329295
8900.0,4.0,0.00023351952779935805,0.3781582206637373,0.1822574628423982,0.13940308578863964,0.00014767100727165812,0.0563500010254278,1342.3620619558465,197454384819.62952,1.076798054989561,1.1177589993859123,0.5774119948925226,522.4507635995675,160.01903082076,0.0005775107027788547,0.0006458556938245475,0.05577249032264895
9100.0,4.0,0.00023706588338722641,0.41207267750587007,0.18502267344552736,0.15604309790561371,0.0002137445640766028,0.07079316159065242,1477.8755380755667,226014344912.4081,1.0806512265871546,1.1247787590936484,0.5599991682713005,523.1508807242033,198.2265724599082,0.0006547175443387101,0.0007625460663296078,0.07013844404631371
9300.0,4.0,0.0002405344532443839,0.44939417242631363,0.187725313637034,0.17327078297386314,0.00030484587697479024,0.0880932299384417,1612.6571621098367,258406937569.6347,1.0840974847901286,1.1311959593794758,0.544898331095139,524.0467689685981,243.27358702714628,0.0007563952453451663,0.0009220434954564508,0.08733683469309653
9500.0,4.0,0.00024390680189986168,0.49081307705723276,0.19034989902530072,0.19140317762446477,0.0004286642710762609,0.10863133613639105,1745.7982535519245,294995076285.23096,1.0871723338622683,1.1370477281145606,0.5318550888635177,525.1832999247007,295.954976506648,0.0008918856496967017,0.0011397884455209984,0.10773945048669434
9700.0,4.0,0.00024715939389388154,0.5365211206492921,0.19287644150430547,0.21024632346548905,0.0005946284154820182,0.13280372726401557,1875.9613809425732,336255500930.4775,1.0899133280363025,1.142378206085611,0.5206169604342222,526.6131458897089,357.09755627426864,0.001072360742023794,0.0014339250136419508,0.13173136652199177
9900.0,4.0,0.00025026280841449286,0.5868313515068202,0.19527965732939356,0.22972393554703055,0.0008141011539404718,0.16101365747645568,2001.422971195652,382799055015.89825,1.092357408688735,1.147233885798329,0.5109460592889601,528.3975556735567,427.5547279774852,0.0013106022905751522,0.0018246986901118657,0.15970305518588054
10100.0,4.0,0.00025318102852768423,0.6421287731414668,0.1975282084262347,0.24983965551910345,0.001100528850647083,0.19366038034548155,2119.9156151757243,435441797374.23956,1.0945393157687082,1.151660574024691,0.5026257835867022,530.6070737426888,508.20036609722104,0.0016205424549739843,0.002333402791475687,0.19203983789050758
10300.0,4.0,0.0002558708829229262,0.7027777353100928,0.19958405279439964,0.27059935314315864,0.0014695145457755809,0.2311248148267589,2228.2990002976826,495346767234.63837,1.0964907610101897,1.1557015668707162,0.49546346593157303,533.3221633044517,599.9217682652521,0.0020165871689780484,0.002980929103890925,0.22910822765778086
10500.0,4.0,0.0002582817319275498,0.7691022060012431,0.20140200153709495,0.292009846476857,0.0019387774439780067,0.27375158054331317,2322.0985234906843,564270991085.1362,1.0982401078274129,1.159396676556432,0.48929049005048847,536.633687420915,703.611450705068,0.0025127983162075204,0.0037860788469468404,0.2712387822271056
10700.0,4.0,0.0002603547299417474,0.841747744845875,0.20292891416156403,0.31446479229104385,0.0025279481237108587,0.32182609026955633,2394.271588165413,645168675610.4562,1.0996498073801177,1.1629044068808128,0.4840192786024999,540.6431956505709,820.1574880102227,0.00312178982089447,0.004763606494247116,0.3187043004486619
10900.0,4.0,0.0002620239917821865,0.921013052344537,0.20410461055710763,0.33810032158235037,0.003258166251386322,0.3755499539536927,2434.667042363283,743028861239.9567,1.1007157410145334,1.1662740558962346,0.47953891134107784,545.4629572297705,950.4320009770662,0.003854451246913783,0.005923214295176518,0.37169550270677887
11100.0,4.0,0.0002632190205329299,1.0065015269666935,0.20486407179150684,0.3624711525577422,0.004151448542081558,0.4350148540753627,2427.3890361759695,867240427718.5535,1.1016563991664496,1.1693829898833008,0.4756715062777425,551.2156756807434,1095.277288616608,0.004719607625173615,0.007268707332927143,0.43029524645018913
